name,lat,lng,category
"Ward Lake",43.162693225947294,-121.13914122872505,Lake
"Miller Lake",43.228327446635625,-121.96112887159545,Lake
"Mink Lake",43.92917168852823,-121.9244880521391,Lake
"Stimson Meadow",43.23950535717419,-121.55668356881472,Lake
"Paulina Marsh",43.154695032002266,-121.04962362226176,Lake
"Charlton Lake",43.74282161687577,-121.97198274675884,Lake
"Cow Swamp",43.94145993257632,-121.97121761108052,Lake
"Cultus Lake",43.83831994027854,-121.86345332810245,Lake
"Paulina Lake",43.71848271319484,-121.25772174540472,Lake
"Sproats Meadow",43.28852447281199,-121.53248343744562,Lake
"Davis Flat",43.18767610682472,-121.55095301042684,Lake
"Jackies Thicket",43.1519028687153,-121.5743742227814,Lake
"Deer Lake",43.81958909174809,-121.89397533965389,Lake
"Paulina Marsh",43.13199029962439,-121.07609072153957,Lake
"Little Cultus Lake",43.80289899051057,-121.87578303571698,Lake
"Parker Meadow",43.23743602956471,-121.50372825805503,Lake
"North Twin Lake",43.727674617987404,-121.76643606672562,Lake
"Blow Lake",43.95468775207342,-121.82344134177787,Lake
"Paulina Marsh",43.186809685722004,-121.00921286706573,Lake
"O'Conner Meadow",43.14473700940766,-121.52599227166904,Lake
"Paulina Marsh",43.178232005428086,-121.06247066074177,Lake
"Jamison Meadow",43.23054364755631,-121.59207203683015,Lake
"Sparks Lake",44.01644167497277,-121.7434358402555,Lake
"Doris Lake",43.9507835951871,-121.84235722080022,Lake
"Three Creek",43.04785595294618,-121.66785520990285,Lake
"Sellers Marsh",43.340919554762486,-121.56620767469481,Lake
"Round Meadow",43.33121764605904,-121.61996418540105,Lake
"Big Marsh",43.38275245717484,-121.9577942974029,Lake
"Schaub Lake",43.31477413437242,-120.98426816389221,Lake
"Hollow Waterhole",43.39074397720522,-120.12881363857772,Lake
"Pringle Flat Reservoir",43.88691786429625,-120.43636461758716,Lake
"False Waterhole",43.447517626367265,-120.1327337840172,Lake
"Bottomless Lake",43.174306486061795,-120.82219664328731,Lake
