name,lat,lng,category
"Lott Lake",28.583371826550604,-97.18636596532143,Lake
"Operating Basin Number 31",28.518841278165795,-96.77460594471437,Lake
"Long Lake",28.424085286848932,-96.79100755025554,Lake
"Big Lake",28.12271909350693,-97.36682066453601,Lake
"Alligator Slide Lake",28.48785916348302,-96.82311245372243,Lake
"Vinson Slough",28.075577768697944,-96.88299399760797,Lake
"Bundick Lake",28.496664852207783,-97.32552018651184,Lake
"Gibson Lake",28.563340594977202,-97.17207281675222,Lake
"Buffalo Lake",28.502147929717346,-96.82234815442172,Lake
"Horseshoe Lake",28.627581982226943,-97.26725700347832,Lake
"Linn Lake",28.621092192127662,-96.97941837906693,Lake
"Shell Reef Bayou",28.18041951597739,-96.7598422518664,Lake
"South Saint Nicholas Lake",28.45602204532093,-97.21742675080111,Lake
"Redfish Lake",28.786160163244112,-96.56616538137324,Lake
"Venado Lakes",28.742619899592537,-96.60912443207361,Lake
"Big Bayou",28.414803843543556,-96.78752286889365,Lake
"Dredge Spoil Lake",28.655387565909606,-96.52673304010439,Lake
"Green Lake",28.52583445559853,-96.8421503708514,Lake
"Old Town Lake",28.553837986003312,-96.53469954072516,Lake
"Coleto Creek Cooling Pond",28.747333262004165,-97.1883600815088,Lake
"Operating Basin Number 1",28.501436932018382,-96.77134835356927,Lake
"Mustang Slough",28.227367150971165,-96.82138173062295,Lake
"Fennessey Flat",28.214805647960993,-97.26331556465392,Lake
"Mud Lake Number 4",28.665644801389853,-96.54246872450223,Lake
"Hackberry Lake",28.536493668410678,-97.32086662413539,Lake
"Menefee Lake Number Two",28.810789773179053,-96.606488824532,Lake
"McGuill Lake",28.242305358295425,-97.26003068018011,Lake
"Big Brundrett Lake",28.17230581511381,-96.78702417001126,Lake
"Twin Mott Lake",28.36148617856749,-97.06057183512175,Lake
"Menefee Flat",28.8164822487526,-96.59040387808295,Lake
"Swan Lake",28.735180958467474,-96.56618117112168,Lake
"Goff Bayou",28.50807897450062,-96.81239545892723,Lake
"Raw Water Lake",28.660078824206877,-96.54502670364795,Lake
"Burgentine Lake",28.277138132117802,-96.9009402409622,Lake
"North Saint Nicholas Lake",28.464933155839887,-97.21375875582137,Lake
