name,lat,lng,category
"Murphy Swamp",42.29205709448915,-100.881626248329,Lake
"Duck Lake",42.54376117539561,-100.72648279146274,Lake
"Vrender Swamp",42.439495775590714,-100.59385975342046,Lake
"Moon Lake Marsh",42.35965296641766,-100.07015136618817,Lake
"Clear Lake",42.26105100302027,-100.04252537691525,Lake
"Long Lake",42.527362926057236,-100.71859204579994,Lake
"Clear Lake",42.555938740164414,-100.61300939501399,Lake
"Alkali Lake",42.32607796746382,-100.58726354752514,Lake
"Little Skull Lake",42.393277987266735,-100.26031000565165,Lake
"Beaver Lake",42.45861117742395,-100.67012022252045,Lake
"Coleman Lake",42.46144150848501,-100.64399243062746,Lake
"Stub Lake",42.44622860129757,-100.84935767768121,Lake
"Rush Lake",42.32105682757277,-100.13899244747054,Lake
"Bull Lake",42.459474826359916,-100.8339872307353,Lake
"Bakers Lake",42.655341535476566,-100.59701484729104,Lake
"Long Lake",42.424108763692324,-100.39663338124315,Lake
"Moon Lake",42.37552118075406,-100.11505366701482,Lake
"West Twin Lake",42.508858811463355,-100.56255638757206,Lake
"Conway Lake",42.21561444893565,-100.77478907509735,Lake
"Rat Lake",42.43210440696682,-100.364017359809,Lake
"Rat Lake",42.45158651625803,-100.64649302340321,Lake
"South Twin Lake",42.313396355657375,-100.1189636821092,Lake
"Overton Lake",42.28711383897435,-99.22460335560976,Lake
"Bruner Lake",42.15673585491701,-99.14318705475254,Lake
"Lizard Lake",42.34731092997808,-98.99872712614125,Lake
"Murphy Lake",42.25968238237513,-99.28647411476793,Lake
"Wolf Lake",42.43227036868941,-99.30655087284276,Lake
"Cameron Lake",42.379030959681536,-99.4188936038536,Lake
"Hornburger Lake",42.17689724067016,-99.6441473363336,Lake
"Brown Lake",42.30551474074658,-99.23144061652934,Lake
"Goldman Lake",42.086812335955074,-99.93565963834023,Lake
"Frazier Lake",42.3735096386195,-99.25238726014162,Lake
"Lake George",42.303686835869364,-99.56635160237677,Lake
"Lambs Lake",42.29841046691888,-99.18885388654053,Lake
"Clear Lake",42.26791182315408,-99.25047144755098,Lake
"Kaupp Reservoir West",42.99556939010162,-99.45398741320268,Lake
"Carson Lake",42.08049530208671,-99.15020829352277,Lake
"Lanz Lake",42.30158080470061,-99.27035383919889,Lake
"Dora Lake",42.390107428556796,-99.20063692206142,Lake
"Swan Lake",42.16529648598069,-99.03732132324451,Lake
"Pony Lake",42.38916746084255,-99.33208702119236,Lake
"Snipe Lake",42.42834420448447,-99.26112370675818,Lake
"Long Lake",42.241319728184564,-99.24318123926656,Lake
"Hagan Lake",42.32575635015491,-99.74278554855023,Lake
"Cottonwood Lake",42.342406978774484,-99.03153772131898,Lake
"Goose Lake",42.45010183591701,-99.3006657635404,Lake
"Lambs Lake",42.29827515060513,-99.19153629104059,Lake
"Hofeld Lake",42.389999676425326,-99.83953494550738,Lake
"Otter Lake",42.417825507282906,-99.29130079274495,Lake
"Fish Lake",42.360733470593786,-99.38636629083699,Lake
"Smith Lake",42.34192412264396,-99.32929589618794,Lake
"Kaupp Reservoir Number 4",42.989866498466114,-99.41867395623913,Lake
"Pine Canyon Reservoir",42.70491750116263,-99.92528542004055,Lake
"Clark Lake",42.03030290600087,-98.89798571827546,Lake
"Chain Lake",42.10575085015747,-98.8811356794699,Lake
"Goose Lake",42.10969558494184,-98.5625615813823,Lake
"Rush Lake",42.06437995317881,-98.87312143382334,Lake
"Willow Lake",42.11138072968527,-98.97077788902394,Lake
"White Lake",42.99648561158962,-98.2635773827877,Lake
"Northern Nebraska Plant Reservoir Number 1",42.80651293650209,-98.67111896599214,Lake
"Grove Lake",42.37487414720705,-98.11687603047416,Lake
"Willow Creek Lake",42.175448873733366,-97.57643454558364,Lake
"Lewis and Clark Lake",42.85063142734829,-97.67587125610068,Lake
"Pilger Reservoir 1-B",42.029689318468904,-97.04236800334444,Lake
"Lake Yankton",42.86070543608832,-97.47644660078426,Lake
"Pechous Lake",42.95300233091449,-97.74882812664218,Lake
